15.9, -16.2, 8.6, -0.312, -0.267, -1.155, 
15.7, -16.2, 8.6, -0.312, -0.264, -1.152, 
15.7, -16.2, 8.6, -0.312, -0.264, -1.152, 
15.7, -16.2, 8.6, -0.312, -0.264, -1.152, 
15.7, -16.2, 8.6, -0.312, -0.264, -1.152, 
15.7, -16.2, 8.6, -0.312, -0.264, -1.152, 
15.7, -16.2, 8.6, -0.312, -0.264, -1.152, 
15.7, -16.2, 8.6, -0.312, -0.264, -1.152, 
15.7, -16.2, 8.6, -0.312, -0.264, -1.152, 
15.7, -16.2, 8.6, -0.312, -0.264, -1.152, 
15.7, -16.2, 8.6, -0.312, -0.264, -1.152, 
15.7, -16.2, 8.6, -0.312, -0.264, -1.152, 
15.7, -16.2, 8.6, -0.312, -0.264, -1.152, 
15.7, -16.2, 8.6, -0.312, -0.264, -1.152, 
15.7, -16.2, 8.6, -0.312, -0.264, -1.152, 
15.7, -16.2, 8.6, -0.312, -0.264, -1.152, 
15.7, -16.2, 8.6, -0.312, -0.264, -1.152, 
15.7, -16.2, 8.6, -0.312, -0.264, -1.152, 
15.7, -16.2, 8.6, -0.312, -0.264, -1.152, 
15.7, -16.2, 8.6, -0.312, -0.264, -1.152, 
15.7, -16.2, 8.6, -0.312, -0.264, -1.152, 
15.7, -16.2, 8.6, -0.312, -0.264, -1.152, 
15.7, -16.2, 8.6, -0.312, -0.264, -1.152, 
15.7, -16.2, 8.6, -0.312, -0.264, -1.152, 
15.7, -16.2, 8.6, -0.312, -0.264, -1.152, 
15.7, -16.2, 8.6, -0.312, -0.264, -1.152, 
15.7, -16.2, 8.6, -0.312, -0.264, -1.152, 
15.7, -16.2, 8.6, -0.312, -0.264, -1.152, 
15.7, -16.2, 8.6, -0.312, -0.264, -1.152, 
15.7, -16.2, 8.6, -0.312, -0.264, -1.152, 
15.7, -16.2, 8.6, -0.312, -0.264, -1.152, 
15.7, -16.2, 8.6, -0.312, -0.264, -1.152, 
15.7, -16.2, 8.6, -0.312, -0.264, -1.152, 
15.7, -16.2, 8.6, -0.312, -0.264, -1.152, 
15.7, -16.2, 8.6, -0.312, -0.264, -1.152, 
15.7, -16.2, 8.6, -0.312, -0.264, -1.152, 
15.7, -16.2, 8.6, -0.312, -0.264, -1.152, 
15.7, -16.2, 8.6, -0.312, -0.264, -1.152, 
15.7, -16.2, 8.6, -0.312, -0.264, -1.152, 
15.7, -16.2, 8.6, -0.312, -0.264, -1.152, 
15.7, -16.2, 8.6, -0.312, -0.264, -1.152, 
15.7, -16.2, 8.6, -0.312, -0.264, -1.152, 
15.7, -16.2, 8.6, -0.312, -0.264, -1.152, 
15.7, -16.2, 8.6, -0.312, -0.264, -1.152, 
15.7, -16.2, 8.6, -0.312, -0.264, -1.152, 
15.7, -16.2, 8.6, -0.312, -0.264, -1.152, 
15.7, -16.2, 8.6, -0.312, -0.264, -1.152, 
15.7, -16.2, 8.6, -0.312, -0.264, -1.152, 
15.7, -16.2, 8.6, -0.312, -0.264, -1.152, 
15.7, -16.2, 8.6, -0.312, -0.264, -1.152, 
15.7, -16.2, 8.6, -0.312, -0.264, -1.152, 
15.7, -16.2, 8.6, -0.312, -0.264, -1.152, 
15.7, -16.2, 8.6, -0.312, -0.264, -1.152, 
15.7, -16.2, 8.6, -0.312, -0.264, -1.152, 
15.7, -16.2, 8.6, -0.312, -0.264, -1.152, 
15.7, -16.2, 8.6, -0.312, -0.264, -1.152, 
15.7, -16.2, 8.6, -0.312, -0.264, -1.152, 
15.7, -16.2, 8.6, -0.312, -0.264, -1.152, 
15.7, -16.2, 8.6, -0.312, -0.264, -1.152, 
15.7, -16.2, 8.6, -0.312, -0.264, -1.152, 
15.7, -16.2, 8.6, -0.312, -0.264, -1.152, 
