,Left_Z[N],Right_Z[N]
1048, 10.3, -23.8
1049, 10.3, -23.8
1050, 10.3, -23.8
1051, 10.3, -23.8
1052, 10.3, -23.8
1053, 10.3, -23.8
1054, 10.3, -23.8
1055, 10.3, -23.8
1056, 10.3, -23.8
1057, 10.3, -23.8
1058, 10.3, -23.8
1059, 10.3, -23.8
1060, 10.3, -23.8
1061, 10.3, -23.8
1062, 10.3, -23.8
1063, 10.3, -23.8
1064, 10.3, -23.8
1065, 10.3, -23.8
1066, 10.3, -23.8
1067, 10.3, -23.8
1068, 10.3, -23.8
1069, 10.3, -23.7
1070, 10.3, -23.7
1071, 10.2, -23.7
1072, 10.3, -23.7
1073, 10.3, -23.7
1074, 10.3, -23.7
1075, 10.4, -23.7
1076, 10.4, -23.7
1077, 10.4, -23.7
1078, 10.4, -23.7
1079, 10.4, -23.7
1080, 10.4, -23.7
1081, 10.4, -23.7
1082, 10.4, -23.7
1083, 10.4, -23.7
1084, 10.4, -23.7
1085, 10.4, -23.7
1086, 10.4, -23.7
1087, 10.4, -23.7
1088, 10.4, -23.7
1089, 10.4, -23.7
1090, 10.4, -23.8
1091, 10.4, -23.8
1092, 10.4, -23.8
1093, 10.4, -23.8
1094, 10.4, -23.8
1095, 10.4, -23.8
1096, 10.4, -23.8
1097, 10.4, -23.8
1098, 10.4, -23.8
1099, 10.4, -23.8
1100, 10.4, -23.7
1101, 10.4, -23.7
1102, 10.4, -23.7
1103, 10.4, -23.7
1104, 10.4, -23.7
1105, 10.4, -23.7
1106, 10.4, -23.7
1107, 10.4, -23.7
1108, 10.4, -23.7
1109, 10.4, -23.7
1110, 10.4, -23.7
1111, 10.4, -23.7
1112, 10.4, -23.7
1113, 10.4, -23.7
1114, 10.4, -23.7
1115, 10.4, -23.7
1116, 10.4, -23.7
1117, 10.4, -23.7
1118, 10.4, -23.7
1119, 10.4, -23.7
1120, 10.4, -23.7
1121, 10.4, -23.7
1122, 10.4, -23.7
1123, 10.4, -23.7
1124, 10.4, -23.7
1125, 10.4, -23.7
1126, 10.4, -23.7
1127, 10.4, -23.7
1128, 10.4, -23.7
1129, 10.4, -23.6
1130, 10.4, -23.7
1131, 10.4, -23.7
1132, 10.4, -23.7
1133, 10.4, -23.7
1134, 10.4, -23.7
1135, 10.3, -23.7
1136, 10.3, -23.7
1137, 10.3, -23.7
1138, 10.3, -23.7
1139, 10.3, -23.7
1140, 10.3, -23.7
1141, 10.3, -23.7
1142, 10.3, -23.7
1143, 10.3, -23.7
1144, 10.3, -23.7
1145, 10.3, -23.7
