,Left_Z[N],Right_Z[N]
128, 10.2, -23.7
129, 10.2, -23.7
130, 10.2, -23.7
131, 10.2, -23.7
132, 10.2, -23.7
133, 10.2, -23.7
134, 10.2, -23.7
135, 10.2, -23.7
136, 10.2, -23.7
137, 10.2, -23.7
138, 10.2, -23.7
139, 10.2, -23.7
140, 10.2, -23.7
141, 10.2, -23.7
142, 10.2, -23.7
143, 10.2, -23.7
144, 10.2, -23.7
145, 10.2, -23.7
146, 10.2, -23.8
147, 10.2, -23.8
148, 10.2, -23.8
149, 10.2, -23.8
150, 10.2, -23.8
151, 10.2, -23.8
152, 10.2, -23.8
153, 10.3, -23.8
154, 10.3, -23.8
155, 10.3, -23.8
156, 10.3, -23.8
157, 10.3, -23.8
158, 10.3, -23.8
159, 10.3, -23.8
160, 10.3, -23.8
161, 10.3, -23.7
162, 10.3, -23.7
163, 10.3, -23.7
164, 10.3, -23.7
165, 10.3, -23.7
166, 10.3, -23.7
167, 10.2, -23.7
168, 10.2, -23.7
169, 10.2, -23.7
170, 10.2, -23.7
171, 10.2, -23.7
172, 10.2, -23.7
173, 10.2, -23.7
174, 10.2, -23.7
175, 10.3, -23.7
176, 10.2, -23.7
177, 10.2, -23.8
178, 10.2, -23.8
179, 10.2, -23.8
180, 10.2, -23.7
181, 10.2, -23.7
182, 10.2, -23.6
183, 10.2, -23.6
184, 10.2, -23.6
185, 10.2, -23.6
186, 10.2, -23.6
187, 10.2, -23.6
188, 10.2, -23.6
189, 10.2, -23.6
190, 10.2, -23.6
191, 10.2, -23.6
192, 10.2, -23.6
193, 10.2, -23.6
194, 10.2, -23.6
195, 10.2, -23.6
196, 10.2, -23.6
197, 10.2, -23.6
198, 10.2, -23.6
199, 10.2, -23.6
200, 10.2, -23.7
201, 10.2, -23.7
202, 10.2, -23.7
203, 10.2, -23.7
204, 10.2, -23.7
205, 10.2, -23.7
206, 10.2, -23.7
207, 10.2, -23.7
208, 10.2, -23.7
209, 10.2, -23.7
210, 10.2, -23.7
211, 10.2, -23.7
212, 10.2, -23.7
213, 10.2, -23.7
214, 10.2, -23.7
215, 10.2, -23.7
216, 10.2, -23.7
217, 10.2, -23.7
218, 10.2, -23.7
219, 10.2, -23.7
220, 10.2, -23.7
221, 10.2, -23.8
222, 10.2, -23.8
223, 10.2, -23.8
224, 10.2, -23.8
225, 10.2, -23.8
226, 10.2, -23.8
227, 10.2, -23.8
228, 10.2, -23.8
229, 10.2, -23.8
230, 10.2, -23.8
231, 10.2, -23.8
232, 10.2, -23.8
233, 10.2, -23.8
234, 10.2, -23.8
235, 10.1, -23.8
236, 10.1, -23.8
237, 10.1, -23.8
238, 10.1, -23.8
239, 10.1, -23.8
240, 10.1, -23.8
241, 10.1, -23.8
242, 10.1, -23.8
243, 10.1, -23.8
244, 10.2, -23.8
245, 10.2, -23.8
246, 10.2, -23.8
247, 10.2, -23.8
248, 10.2, -23.8
249, 10.2, -23.8
250, 10.2, -23.8
251, 10.2, -23.8
252, 10.2, -23.8
253, 10.2, -23.8
254, 10.2, -23.8
255, 10.2, -23.8
256, 10.2, -23.8
257, 10.2, -23.8
258, 10.2, -23.8
259, 10.2, -23.8
260, 10.2, -23.8
261, 10.2, -23.8
262, 10.2, -23.8
263, 10.2, -23.8
264, 10.2, -23.8
265, 10.2, -23.8
266, 10.2, -23.8
267, 10.2, -23.8
268, 10.2, -23.8
269, 10.2, -23.8
270, 10.2, -23.8
271, 10.2, -23.8
272, 10.2, -23.8
273, 10.2, -23.7
274, 10.2, -23.7
275, 10.2, -23.7
276, 10.2, -23.7
277, 10.2, -23.7
278, 10.2, -23.7
279, 10.2, -23.7
280, 10.2, -23.7
281, 10.2, -23.7
282, 10.2, -23.7
283, 10.2, -23.7
284, 10.2, -23.7
285, 10.2, -23.7
286, 10.2, -23.7
287, 10.2, -23.7
288, 10.2, -23.7
289, 10.2, -23.7
290, 10.2, -23.7
291, 10.2, -23.7
292, 10.2, -23.7
293, 10.2, -23.7
294, 10.2, -23.7
295, 10.2, -23.7
296, 10.2, -23.7
297, 10.2, -23.7
298, 10.2, -23.7
299, 10.2, -23.7
300, 10.2, -23.7
301, 10.2, -23.7
302, 10.2, -23.7
303, 10.2, -23.7
304, 10.2, -23.7
305, 10.2, -23.7
306, 10.2, -23.7
307, 10.2, -23.7
308, 10.2, -23.7
309, 10.2, -23.7
310, 10.2, -23.7
311, 10.2, -23.7
312, 10.2, -23.7
313, 10.2, -23.7
314, 10.2, -23.7
315, 10.2, -23.7
316, 10.2, -23.6
317, 10.2, -23.6
318, 10.2, -23.6
319, 10.2, -23.6
320, 10.3, -23.6
321, 10.3, -23.7
322, 10.3, -23.7
323, 10.3, -23.7
324, 10.3, -23.7
325, 10.3, -23.7
326, 10.3, -23.7
327, 10.2, -23.7
328, 10.2, -23.7
329, 10.2, -23.7
330, 10.2, -23.7
331, 10.2, -23.8
332, 10.2, -23.8
333, 10.2, -23.8
334, 10.2, -23.8
335, 10.2, -23.8
336, 10.2, -23.8
337, 10.2, -23.7
338, 10.2, -23.7
339, 10.2, -23.7
340, 10.2, -23.7
341, 10.2, -23.7
342, 10.2, -23.7
343, 10.2, -23.7
344, 10.2, -23.7
345, 10.2, -23.7
346, 10.2, -23.7
347, 10.2, -23.6
348, 10.2, -23.6
349, 10.2, -23.7
350, 10.2, -23.7
351, 10.2, -23.7
352, 10.2, -23.7
353, 10.2, -23.7
354, 10.2, -23.7
355, 10.2, -23.7
356, 10.2, -23.7
357, 10.2, -23.7
358, 10.2, -23.7
359, 10.2, -23.7
360, 10.2, -23.8
361, 10.2, -23.8
362, 10.2, -23.8
363, 10.2, -23.8
364, 10.2, -23.8
365, 10.2, -23.8
366, 10.2, -23.8
367, 10.2, -23.8
368, 10.2, -23.8
369, 10.2, -23.8
370, 10.2, -23.8
371, 10.2, -23.8
372, 10.2, -23.7
373, 10.2, -23.7
374, 10.2, -23.7
375, 10.2, -23.7
376, 10.2, -23.7
377, 10.2, -23.7
378, 10.2, -23.7
379, 10.2, -23.7
380, 10.2, -23.7
381, 10.2, -23.7
382, 10.2, -23.7
383, 10.2, -23.7
384, 10.2, -23.7
385, 10.2, -23.7
386, 10.2, -23.7
387, 10.2, -23.7
388, 10.2, -23.7
389, 10.2, -23.7
390, 10.2, -23.7
391, 10.2, -23.7
392, 10.2, -23.7
393, 10.2, -23.7
394, 10.2, -23.7
395, 10.2, -23.7
396, 10.2, -23.7
397, 10.2, -23.8
398, 10.2, -23.8
399, 10.2, -23.8
400, 10.2, -23.8
401, 10.2, -23.7
402, 10.2, -23.7
403, 10.2, -23.7
404, 10.2, -23.7
405, 10.2, -23.7
406, 10.2, -23.7
407, 10.2, -23.7
408, 10.2, -23.7
409, 10.1, -23.6
410, 10.1, -23.7
411, 10.1, -23.7
412, 10.1, -23.7
413, 10.1, -23.7
414, 10.1, -23.7
415, 10.1, -23.7
416, 10.1, -23.7
417, 10.1, -23.7
418, 10.1, -23.7
419, 10.1, -23.7
420, 10.1, -23.7
421, 10.1, -23.7
422, 10.1, -23.7
423, 10.1, -23.7
424, 10.2, -23.7
425, 10.2, -23.7
426, 10.2, -23.7
427, 10.2, -23.7
428, 10.2, -23.7
429, 10.2, -23.7
430, 10.2, -23.7
431, 10.2, -23.7
432, 10.2, -23.7
433, 10.2, -23.7
434, 10.2, -23.8
435, 10.2, -23.7
436, 10.2, -23.7
437, 10.2, -23.7
438, 10.2, -23.7
439, 10.2, -23.7
440, 10.2, -23.7
441, 10.2, -23.7
442, 10.2, -23.7
443, 10.2, -23.7
444, 10.2, -23.7
445, 10.2, -23.7
446, 10.2, -23.7
447, 10.3, -23.7
448, 10.3, -23.7
449, 10.3, -23.7
450, 10.3, -23.7
451, 10.3, -23.7
452, 10.3, -23.7
453, 10.3, -23.7
454, 10.3, -23.7
455, 10.3, -23.7
456, 10.3, -23.7
457, 10.3, -23.6
458, 10.3, -23.6
459, 10.3, -23.6
460, 10.3, -23.7
461, 10.3, -23.7
462, 10.3, -23.7
463, 10.2, -23.7
464, 10.2, -23.7
465, 10.2, -23.7
466, 10.2, -23.7
467, 10.2, -23.7
468, 10.2, -23.7
469, 10.2, -23.7
470, 10.2, -23.7
471, 10.2, -23.7
472, 10.2, -23.7
473, 10.2, -23.7
474, 10.2, -23.7
475, 10.2, -23.7
476, 10.2, -23.7
477, 10.2, -23.7
478, 10.2, -23.7
479, 10.2, -23.7
480, 10.2, -23.7
481, 10.2, -23.7
482, 10.2, -23.7
483, 10.2, -23.7
484, 10.2, -23.7
485, 10.2, -23.7
486, 10.2, -23.7
487, 10.2, -23.7
488, 10.2, -23.7
489, 10.2, -23.7
490, 10.2, -23.7
491, 10.2, -23.7
492, 10.2, -23.7
493, 10.2, -23.6
494, 10.2, -23.7
495, 10.2, -23.7
496, 10.2, -23.7
497, 10.2, -23.7
498, 10.2, -23.7
499, 10.2, -23.7
500, 10.2, -23.7
501, 10.2, -23.6
502, 10.2, -23.6
503, 10.2, -23.6
504, 10.2, -23.6
505, 10.2, -23.6
506, 10.2, -23.6
507, 10.2, -23.6
508, 10.2, -23.6
509, 10.2, -23.6
510, 10.2, -23.6
511, 10.2, -23.7
512, 10.2, -23.7
513, 10.2, -23.7
514, 10.2, -23.7
515, 10.2, -23.7
516, 10.2, -23.7
517, 10.2, -23.7
518, 10.2, -23.7
519, 10.2, -23.7
520, 10.2, -23.7
521, 10.2, -23.7
522, 10.2, -23.7
523, 10.2, -23.7
524, 10.2, -23.7
525, 10.2, -23.7
526, 10.2, -23.7
527, 10.2, -23.7
528, 10.2, -23.7
529, 10.2, -23.7
530, 10.2, -23.7
531, 10.2, -23.7
532, 10.2, -23.7
533, 10.2, -23.7
534, 10.2, -23.7
535, 10.2, -23.7
536, 10.2, -23.7
537, 10.2, -23.7
538, 10.2, -23.7
539, 10.2, -23.7
540, 10.2, -23.7
541, 10.2, -23.7
542, 10.2, -23.7
543, 10.2, -23.7
544, 10.2, -23.7
545, 10.2, -23.7
546, 10.2, -23.7
547, 10.2, -23.7
548, 10.2, -23.7
549, 10.2, -23.8
550, 10.2, -23.8
551, 10.2, -23.8
552, 10.2, -23.8
553, 10.2, -23.8
554, 10.2, -23.8
555, 10.2, -23.8
556, 10.2, -23.8
557, 10.3, -23.8
558, 10.3, -23.8
559, 10.3, -23.8
560, 10.3, -23.8
561, 10.3, -23.8
562, 10.3, -23.8
563, 10.3, -23.8
564, 10.3, -23.8
565, 10.3, -23.8
566, 10.3, -23.8
567, 10.3, -23.8
568, 10.3, -23.8
569, 10.3, -23.8
570, 10.3, -23.8
571, 10.3, -23.8
572, 10.3, -23.8
573, 10.3, -23.8
574, 10.3, -23.8
575, 10.3, -23.8
576, 10.3, -23.8
577, 10.3, -23.8
578, 10.3, -23.8
579, 10.2, -23.8
580, 10.2, -23.8
581, 10.2, -23.8
582, 10.2, -23.8
583, 10.2, -23.8
584, 10.2, -23.8
585, 10.2, -23.8
586, 10.2, -23.8
587, 10.2, -23.7
588, 10.2, -23.7
589, 10.2, -23.7
590, 10.2, -23.8
591, 10.2, -23.8
592, 10.2, -23.8
593, 10.2, -23.8
594, 10.2, -23.8
595, 10.2, -23.8
596, 10.2, -23.8
597, 10.2, -23.8
598, 10.2, -23.8
599, 10.2, -23.8
600, 10.2, -23.7
601, 10.2, -23.7
602, 10.2, -23.8
603, 10.2, -23.8
604, 10.2, -23.8
605, 10.2, -23.8
606, 10.2, -23.8
607, 10.2, -23.8
608, 10.2, -23.8
609, 10.2, -23.8
610, 10.2, -23.8
611, 10.2, -23.8
612, 10.2, -23.8
613, 10.2, -23.8
614, 10.2, -23.8
615, 10.2, -23.8
616, 10.2, -23.8
617, 10.2, -23.8
618, 10.2, -23.8
619, 10.2, -23.8
620, 10.2, -23.8
621, 10.2, -23.8
622, 10.2, -23.8
623, 10.2, -23.8
624, 10.2, -23.8
625, 10.2, -23.8
626, 10.2, -23.8
627, 10.2, -23.7
628, 10.2, -23.7
629, 10.2, -23.7
630, 10.2, -23.7
631, 10.2, -23.7
632, 10.2, -23.7
633, 10.2, -23.7
634, 10.2, -23.7
635, 10.2, -23.7
636, 10.1, -23.7
637, 10.1, -23.7
638, 10.1, -23.7
639, 10.1, -23.7
640, 10.1, -23.7
641, 10.1, -23.7
642, 10.1, -23.6
643, 10.1, -23.6
644, 10.1, -23.6
645, 10.1, -23.6
646, 10.1, -23.6
647, 10.1, -23.6
648, 10.1, -23.6
649, 10.1, -23.6
650, 10.1, -23.6
651, 10.2, -23.6
652, 10.2, -23.7
653, 10.2, -23.7
654, 10.2, -23.7
655, 10.2, -23.7
656, 10.2, -23.7
657, 10.2, -23.7
658, 10.2, -23.7
659, 10.2, -23.7
660, 10.2, -23.7
661, 10.2, -23.7
662, 10.2, -23.7
663, 10.2, -23.7
664, 10.2, -23.7
665, 10.2, -23.7
666, 10.2, -23.7
667, 10.2, -23.7
668, 10.2, -23.7
669, 10.2, -23.7
670, 10.2, -23.7
671, 10.2, -23.6
672, 10.2, -23.6
673, 10.2, -23.6
674, 10.2, -23.6
675, 10.2, -23.6
676, 10.2, -23.6
677, 10.2, -23.6
678, 10.2, -23.6
679, 10.2, -23.6
680, 10.2, -23.6
681, 10.2, -23.6
682, 10.2, -23.6
683, 10.2, -23.6
684, 10.2, -23.6
685, 10.2, -23.6
686, 10.2, -23.6
687, 10.2, -23.6
688, 10.2, -23.6
689, 10.2, -23.6
690, 10.2, -23.6
691, 10.2, -23.6
692, 10.2, -23.6
693, 10.2, -23.6
694, 10.2, -23.6
695, 10.2, -23.6
696, 10.2, -23.6
697, 10.2, -23.6
698, 10.2, -23.6
699, 10.2, -23.7
700, 10.2, -23.7
701, 10.2, -23.7
702, 10.2, -23.7
703, 10.2, -23.7
704, 10.2, -23.7
705, 10.2, -23.7
706, 10.2, -23.7
707, 10.2, -23.7
708, 10.2, -23.7
709, 10.2, -23.7
710, 10.2, -23.7
711, 10.2, -23.7
712, 10.2, -23.7
713, 10.2, -23.7
714, 10.2, -23.7
715, 10.2, -23.7
716, 10.2, -23.7
717, 10.2, -23.7
718, 10.2, -23.7
719, 10.2, -23.7
720, 10.2, -23.7
721, 10.2, -23.7
722, 10.2, -23.7
723, 10.2, -23.7
724, 10.2, -23.7
725, 10.2, -23.7
726, 10.2, -23.7
727, 10.2, -23.7
728, 10.2, -23.7
729, 10.2, -23.7
730, 10.2, -23.7
731, 10.2, -23.7
732, 10.2, -23.7
733, 10.2, -23.7
734, 10.2, -23.7
735, 10.2, -23.7
736, 10.2, -23.7
737, 10.2, -23.7
738, 10.2, -23.7
739, 10.2, -23.7
740, 10.2, -23.7
741, 10.2, -23.7
742, 10.2, -23.7
743, 10.2, -23.7
744, 10.2, -23.7
745, 10.2, -23.7
746, 10.2, -23.7
747, 10.2, -23.7
748, 10.2, -23.7
749, 10.2, -23.7
750, 10.2, -23.7
751, 10.2, -23.7
752, 10.2, -23.7
753, 10.2, -23.7
754, 10.2, -23.7
755, 10.2, -23.7
756, 10.2, -23.7
757, 10.2, -23.7
758, 10.2, -23.7
759, 10.2, -23.7
760, 10.2, -23.7
761, 10.2, -23.7
762, 10.2, -23.7
763, 10.2, -23.7
764, 10.2, -23.7
765, 10.2, -23.7
766, 10.2, -23.7
767, 10.2, -23.7
768, 10.2, -23.7
769, 10.2, -23.7
770, 10.2, -23.7
771, 10.2, -23.7
772, 10.2, -23.7
773, 10.2, -23.7
774, 10.2, -23.7
775, 10.2, -23.7
776, 10.2, -23.7
777, 10.2, -23.7
778, 10.2, -23.7
779, 10.2, -23.7
780, 10.2, -23.7
781, 10.2, -23.7
782, 10.2, -23.7
783, 10.2, -23.7
784, 10.2, -23.7
785, 10.2, -23.7
786, 10.2, -23.7
787, 10.2, -23.7
788, 10.2, -23.7
789, 10.2, -23.7
790, 10.2, -23.7
791, 10.2, -23.7
792, 10.2, -23.7
793, 10.2, -23.7
794, 10.2, -23.7
795, 10.2, -23.7
796, 10.2, -23.7
797, 10.2, -23.7
798, 10.2, -23.7
799, 10.2, -23.7
800, 10.2, -23.7
801, 10.2, -23.7
802, 10.2, -23.7
803, 10.2, -23.7
804, 10.2, -23.7
805, 10.2, -23.7
806, 10.2, -23.7
807, 10.2, -23.7
808, 10.2, -23.7
809, 10.2, -23.7
810, 10.2, -23.7
811, 10.2, -23.7
812, 10.2, -23.7
813, 10.2, -23.7
814, 10.2, -23.7
815, 10.2, -23.7
816, 10.2, -23.7
817, 10.2, -23.7
818, 10.2, -23.7
819, 10.2, -23.7
820, 10.2, -23.7
821, 10.2, -23.7
822, 10.2, -23.7
823, 10.2, -23.7
824, 10.2, -23.7
825, 10.2, -23.7
826, 10.2, -23.7
827, 10.2, -23.7
828, 10.2, -23.6
829, 10.2, -23.6
830, 10.2, -23.6
831, 10.2, -23.6
832, 10.2, -23.6
833, 10.2, -23.6
834, 10.2, -23.6
835, 10.2, -23.6
836, 10.2, -23.6
837, 10.2, -23.7
838, 10.2, -23.7
839, 10.2, -23.7
840, 10.2, -23.7
841, 10.2, -23.7
842, 10.2, -23.7
843, 10.2, -23.7
844, 10.2, -23.7
845, 10.2, -23.7
846, 10.2, -23.6
847, 10.2, -23.6
848, 10.2, -23.6
849, 10.2, -23.6
850, 10.2, -23.6
851, 10.2, -23.7
852, 10.2, -23.7
853, 10.2, -23.7
854, 10.2, -23.7
855, 10.2, -23.7
856, 10.2, -23.7
857, 10.2, -23.7
858, 10.2, -23.7
859, 10.2, -23.7
860, 10.2, -23.7
861, 10.2, -23.7
862, 10.2, -23.7
863, 10.2, -23.7
864, 10.2, -23.7
865, 10.2, -23.7
866, 10.2, -23.7
867, 10.2, -23.7
868, 10.2, -23.7
869, 10.2, -23.7
870, 10.2, -23.7
871, 10.2, -23.7
872, 10.2, -23.7
873, 10.2, -23.7
874, 10.2, -23.6
875, 10.2, -23.6
876, 10.2, -23.6
877, 10.2, -23.6
878, 10.2, -23.6
879, 10.2, -23.6
880, 10.2, -23.6
881, 10.2, -23.6
882, 10.2, -23.6
883, 10.2, -23.6
884, 10.2, -23.6
885, 10.2, -23.5
886, 10.2, -23.5
887, 10.2, -23.5
888, 10.2, -23.6
889, 10.2, -23.6
890, 10.2, -23.6
891, 10.2, -23.6
892, 10.2, -23.6
893, 10.2, -23.6
894, 10.2, -23.6
895, 10.2, -23.6
896, 10.2, -23.6
897, 10.2, -23.6
898, 10.2, -23.6
899, 10.3, -23.6
900, 10.3, -23.6
901, 10.3, -23.6
902, 10.3, -23.6
903, 10.3, -23.6
904, 10.3, -23.6
905, 10.3, -23.6
906, 10.3, -23.6
907, 10.3, -23.6
908, 10.3, -23.6
909, 10.3, -23.6
910, 10.3, -23.6
911, 10.3, -23.6
912, 10.3, -23.6
913, 10.3, -23.6
914, 10.3, -23.6
915, 10.3, -23.6
916, 10.3, -23.6
917, 10.3, -23.6
918, 10.3, -23.6
919, 10.3, -23.6
920, 10.3, -23.6
921, 10.3, -23.6
922, 10.3, -23.6
923, 10.3, -23.6
924, 10.3, -23.6
925, 10.3, -23.6
926, 10.3, -23.6
927, 10.3, -23.6
928, 10.3, -23.7
929, 10.3, -23.7
930, 10.3, -23.7
931, 10.3, -23.7
932, 10.3, -23.7
933, 10.3, -23.7
934, 10.3, -23.7
935, 10.3, -23.7
936, 10.3, -23.7
937, 10.3, -23.7
938, 10.3, -23.7
939, 10.3, -23.7
940, 10.3, -23.7
941, 10.3, -23.7
942, 10.3, -23.7
943, 10.3, -23.7
944, 10.3, -23.7
945, 10.3, -23.7
946, 10.3, -23.7
947, 10.3, -23.7
948, 10.3, -23.7
949, 10.2, -23.7
950, 10.2, -23.7
951, 10.2, -23.7
952, 10.2, -23.7
953, 10.2, -23.7
954, 10.2, -23.7
955, 10.2, -23.7
956, 10.2, -23.7
957, 10.2, -23.7
958, 10.2, -23.7
959, 10.2, -23.7
960, 10.2, -23.7
961, 10.2, -23.7
962, 10.2, -23.7
963, 10.2, -23.7
964, 10.2, -23.7
965, 10.2, -23.7
966, 10.2, -23.7
967, 10.2, -23.7
968, 10.2, -23.7
969, 10.2, -23.7
970, 10.2, -23.7
971, 10.2, -23.7
972, 10.2, -23.7
973, 10.2, -23.7
974, 10.2, -23.7
975, 10.2, -23.7
976, 10.2, -23.7
977, 10.2, -23.7
978, 10.2, -23.7
979, 10.2, -23.7
980, 10.2, -23.7
981, 10.2, -23.7
982, 10.2, -23.7
983, 10.2, -23.7
984, 10.2, -23.7
985, 10.2, -23.7
986, 10.2, -23.7
987, 10.2, -23.7
988, 10.2, -23.7
989, 10.2, -23.7
990, 10.2, -23.7
991, 10.2, -23.7
992, 10.2, -23.7
993, 10.2, -23.7
994, 10.2, -23.7
995, 10.2, -23.7
996, 10.2, -23.7
997, 10.2, -23.8
998, 10.2, -23.8
999, 10.2, -23.8
1000, 10.2, -23.8
1001, 10.2, -23.8
1002, 10.2, -23.8
1003, 10.2, -23.8
1004, 10.2, -23.8
1005, 10.2, -23.8
1006, 10.2, -23.8
1007, 10.2, -23.8
1008, 10.2, -23.8
1009, 10.2, -23.7
1010, 10.2, -23.7
1011, 10.2, -23.7
1012, 10.2, -23.7
1013, 10.2, -23.7
1014, 10.2, -23.7
1015, 10.2, -23.7
1016, 10.2, -23.7
1017, 10.2, -23.7
1018, 10.2, -23.7
1019, 10.2, -23.7
1020, 10.2, -23.7
1021, 10.2, -23.7
1022, 10.2, -23.7
1023, 10.2, -23.7
1024, 10.2, -23.7
1025, 10.2, -23.7
1026, 10.2, -23.7
1027, 10.2, -23.7
1028, 10.2, -23.7
1029, 10.2, -23.7
1030, 10.2, -23.7
1031, 10.2, -23.7
1032, 10.2, -23.7
1033, 10.2, -23.7
1034, 10.2, -23.7
1035, 10.2, -23.7
1036, 10.2, -23.7
1037, 10.2, -23.6
1038, 10.2, -23.6
1039, 10.2, -23.6
1040, 10.2, -23.6
1041, 10.2, -23.6
1042, 10.2, -23.6
1043, 10.2, -23.6
1044, 10.2, -23.6
1045, 10.2, -23.7
1046, 10.2, -23.7
1047, 10.2, -23.7
1048, 10.2, -23.6
1049, 10.2, -23.6
1050, 10.2, -23.6
1051, 10.2, -23.6
1052, 10.2, -23.6
1053, 10.2, -23.6
1054, 10.2, -23.6
1055, 10.2, -23.6
1056, 10.2, -23.6
1057, 10.2, -23.6
1058, 10.2, -23.6
1059, 10.2, -23.6
1060, 10.2, -23.6
1061, 10.2, -23.6
1062, 10.2, -23.6
1063, 10.2, -23.6
1064, 10.2, -23.6
1065, 10.2, -23.6
1066, 10.2, -23.6
1067, 10.2, -23.6
1068, 10.2, -23.6
1069, 10.2, -23.6
1070, 10.2, -23.6
1071, 10.2, -23.6
1072, 10.2, -23.6
1073, 10.1, -23.6
1074, 10.1, -23.6
1075, 10.1, -23.6
1076, 10.1, -23.6
1077, 10.1, -23.6
1078, 10.1, -23.6
1079, 10.1, -23.6
1080, 10.1, -23.6
1081, 10.1, -23.6
1082, 10.1, -23.7
1083, 10.1, -23.7
1084, 10.1, -23.7
1085, 10.1, -23.7
1086, 10.1, -23.8
1087, 10.1, -23.8
1088, 10.1, -23.8
1089, 10.1, -23.8
1090, 10.1, -23.8
1091, 10.1, -23.8
1092, 10.1, -23.8
1093, 10.1, -23.8
1094, 10.1, -23.8
1095, 10.1, -23.8
1096, 10.2, -23.8
1097, 10.2, -23.8
1098, 10.2, -23.8
1099, 10.2, -23.8
1100, 10.2, -23.8
1101, 10.2, -23.8
1102, 10.2, -23.8
1103, 10.2, -23.8
1104, 10.2, -23.8
1105, 10.2, -23.8
1106, 10.2, -23.8
1107, 10.2, -23.8
1108, 10.2, -23.8
1109, 10.2, -23.8
1110, 10.2, -23.8
1111, 10.2, -23.8
1112, 10.2, -23.8
1113, 10.2, -23.8
1114, 10.2, -23.8
1115, 10.2, -23.8
1116, 10.2, -23.8
1117, 10.2, -23.8
1118, 10.2, -23.8
1119, 10.2, -23.8
1120, 10.2, -23.8
1121, 10.2, -23.8
1122, 10.2, -23.8
1123, 10.2, -23.7
1124, 10.2, -23.7
1125, 10.2, -23.7
1126, 10.2, -23.7
1127, 10.2, -23.7
1128, 10.2, -23.7
1129, 10.2, -23.7
1130, 10.2, -23.7
1131, 10.2, -23.7
1132, 10.2, -23.7
1133, 10.2, -23.7
1134, 10.2, -23.7
1135, 10.2, -23.7
1136, 10.2, -23.8
1137, 10.2, -23.8
1138, 10.2, -23.8
1139, 10.2, -23.8
1140, 10.2, -23.8
1141, 10.2, -23.8
1142, 10.2, -23.8
1143, 10.2, -23.7
1144, 10.2, -23.7
1145, 10.2, -23.7
1146, 10.2, -23.7
1147, 10.2, -23.8
1148, 10.2, -23.8
1149, 10.2, -23.8
1150, 10.2, -23.8
