,Left_Z[N],Right_Z[N]
1, 8.1, -24.7
2, 8.1, -24.7
3, 8.1, -24.7
4, 8.1, -24.7
5, 8.1, -24.7
6, 8.1, -24.7
7, 8.1, -24.7
8, 8.1, -24.7
9, 8.1, -24.7
10, 8.1, -24.7
11, 8.1, -24.8
12, 8.1, -24.8
13, 8.1, -24.8
14, 8.1, -24.8
15, 8.1, -24.8
16, 8.1, -24.8
17, 8.1, -24.8
18, 8.1, -24.8
19, 8.1, -24.8
20, 8.1, -24.8
21, 8.1, -24.8
22, 8.1, -24.8
23, 8.1, -24.8
24, 8.1, -24.8
25, 8.1, -24.8
26, 8.1, -24.8
27, 8.1, -24.8
28, 8.1, -24.8
29, 8.1, -24.7
30, 8.1, -24.7
31, 8.1, -24.7
32, 8.1, -24.7
33, 8.1, -24.7
34, 8.1, -24.7
35, 8.1, -24.7
36, 8.1, -24.7
37, 8.1, -24.7
38, 8.1, -24.7
39, 8.1, -24.7
40, 8.1, -24.7
41, 8.1, -24.8
42, 8.1, -24.7
43, 8.1, -24.7
44, 8.1, -24.7
45, 8.1, -24.7
46, 8.1, -24.7
47, 8.1, -24.7
48, 8.1, -24.7
49, 8.1, -24.7
50, 8.0, -24.7
51, 8.0, -24.7
52, 8.0, -24.7
53, 8.0, -24.7
54, 8.0, -24.7
55, 8.0, -24.7
56, 8.0, -24.7
57, 8.1, -24.7
58, 8.1, -24.7
59, 8.1, -24.7
60, 8.1, -24.7
61, 8.1, -24.7
62, 8.1, -24.7
63, 8.1, -24.8
64, 8.1, -24.8
65, 8.1, -24.8
66, 8.1, -24.8
67, 8.1, -24.8
68, 8.1, -24.8
69, 8.1, -24.8
70, 8.1, -24.8
71, 8.1, -24.8
72, 8.1, -24.8
73, 8.1, -24.8
74, 8.1, -24.8
75, 8.1, -24.7
76, 8.1, -24.7
77, 8.1, -24.7
78, 8.1, -24.7
79, 8.1, -24.7
80, 8.1, -24.7
81, 8.1, -24.7
82, 8.1, -24.7
83, 8.1, -24.7
84, 8.1, -24.7
85, 8.1, -24.7
86, 8.2, -24.7
87, 8.2, -24.8
88, 8.2, -24.8
89, 8.2, -24.8
90, 8.2, -24.8
91, 8.2, -24.7
92, 8.2, -24.7
93, 8.2, -24.7
94, 8.2, -24.7
95, 8.2, -24.7
96, 8.2, -24.7
97, 8.2, -24.7
98, 8.2, -24.7
99, 8.2, -24.7
100, 8.2, -24.7
101, 8.2, -24.7
102, 8.2, -24.7
103, 8.2, -24.7
104, 8.2, -24.7
105, 8.2, -24.7
106, 8.2, -24.7
107, 8.2, -24.7
108, 8.1, -24.7
109, 8.0, -24.7
110, 8.0, -24.7
111, 8.0, -24.7
112, 8.0, -24.7
113, 8.0, -24.7
114, 8.0, -24.7
115, 8.0, -24.7
116, 8.0, -24.6
117, 8.0, -24.6
118, 8.0, -24.6
119, 8.0, -24.7
120, 8.0, -24.7
121, 8.0, -24.7
122, 8.0, -24.7
123, 8.0, -24.7
124, 8.0, -24.7
125, 8.0, -24.7
126, 8.0, -24.7
127, 8.0, -24.7
128, 8.0, -24.7
129, 8.0, -24.7
130, 8.1, -24.7
131, 8.1, -24.7
132, 8.1, -24.7
133, 8.1, -24.7
134, 8.1, -24.7
135, 8.1, -24.7
136, 8.1, -24.7
137, 8.1, -24.7
138, 8.1, -24.7
139, 8.1, -24.7
140, 8.1, -24.7
141, 8.1, -24.7
142, 8.1, -24.7
143, 8.1, -24.7
144, 8.1, -24.7
145, 8.1, -24.7
146, 8.1, -24.7
147, 8.1, -24.7
148, 8.1, -24.7
149, 8.1, -24.7
150, 8.1, -24.7
151, 8.1, -24.7
152, 8.1, -24.7
153, 8.1, -24.7
154, 8.1, -24.7
155, 8.1, -24.7
156, 8.1, -24.7
157, 8.1, -24.7
158, 8.1, -24.8
159, 8.1, -24.8
160, 8.1, -24.8
161, 8.1, -24.8
162, 8.1, -24.8
163, 8.1, -24.8
164, 8.1, -24.8
165, 8.1, -24.8
166, 8.1, -24.8
167, 8.1, -24.8
168, 8.1, -24.8
169, 8.1, -24.8
170, 8.1, -24.8
171, 8.1, -24.8
172, 8.1, -24.8
173, 8.1, -24.8
174, 8.1, -24.7
175, 8.1, -24.7
176, 8.1, -24.7
177, 8.0, -24.8
178, 8.0, -24.8
179, 8.0, -24.9
180, 8.0, -24.8
181, 8.0, -24.7
182, 8.0, -24.7
183, 8.0, -24.7
184, 8.0, -24.7
185, 8.0, -24.7
186, 8.0, -24.7
187, 8.0, -24.7
188, 8.0, -24.7
189, 8.0, -24.7
190, 8.0, -24.8
191, 8.0, -24.8
192, 8.0, -24.8
193, 8.0, -24.8
194, 8.0, -24.8
195, 8.0, -24.8
196, 8.0, -24.8
197, 8.0, -24.8
198, 8.0, -24.8
199, 8.0, -24.8
200, 8.0, -24.8
201, 8.0, -24.8
202, 8.0, -24.8
203, 8.0, -24.8
204, 8.0, -24.7
205, 8.0, -24.7
206, 8.0, -24.7
207, 8.0, -24.7
208, 8.0, -24.7
209, 8.0, -24.7
210, 8.0, -24.7
