,Left_Z[N],Right_Z[N]
1, 8.0, -24.8
2, 8.0, -24.8
3, 8.0, -24.8
4, 8.0, -24.8
5, 8.0, -24.8
6, 8.0, -24.8
7, 8.0, -24.8
8, 8.0, -24.8
9, 8.0, -24.8
10, 8.0, -24.7
11, 8.0, -24.7
12, 8.0, -24.7
13, 8.0, -24.7
14, 8.0, -24.7
15, 8.0, -24.7
16, 8.0, -24.7
17, 8.0, -24.7
18, 8.0, -24.7
19, 8.0, -24.7
20, 8.0, -24.7
21, 8.0, -24.7
22, 8.0, -24.7
23, 8.0, -24.7
24, 8.0, -24.7
25, 8.0, -24.7
26, 8.0, -24.7
27, 8.0, -24.7
28, 8.0, -24.7
29, 8.0, -24.7
30, 8.0, -24.7
31, 8.0, -24.7
32, 8.0, -24.7
33, 8.0, -24.7
34, 8.0, -24.7
35, 8.0, -24.7
36, 8.0, -24.7
37, 8.0, -24.7
38, 8.0, -24.7
39, 8.0, -24.7
40, 8.0, -24.7
41, 8.0, -24.7
42, 8.0, -24.7
43, 8.0, -24.7
44, 8.0, -24.7
45, 8.0, -24.7
46, 8.0, -24.7
47, 8.0, -24.7
48, 8.0, -24.7
49, 8.0, -24.7
50, 8.0, -24.7
51, 8.0, -24.7
52, 8.0, -24.6
53, 8.0, -24.6
54, 8.0, -24.6
55, 8.0, -24.6
56, 8.0, -24.6
57, 8.0, -24.7
58, 8.0, -24.7
59, 8.0, -24.7
60, 8.0, -24.7
61, 8.0, -24.7
62, 8.0, -24.7
63, 8.0, -24.7
64, 8.0, -24.7
65, 8.0, -24.7
66, 8.0, -24.7
67, 8.0, -24.7
68, 8.0, -24.7
69, 8.1, -24.7
70, 8.1, -24.7
71, 8.1, -24.7
72, 8.1, -24.7
73, 8.1, -24.7
74, 8.1, -24.7
75, 8.1, -24.7
76, 8.1, -24.7
77, 8.1, -24.7
78, 8.1, -24.7
79, 8.1, -24.7
80, 8.1, -24.7
81, 8.1, -24.7
82, 8.1, -24.7
83, 8.1, -24.7
84, 8.1, -24.7
85, 8.1, -24.7
86, 8.1, -24.7
87, 8.1, -24.7
88, 8.1, -24.7
89, 8.1, -24.7
90, 8.1, -24.7
91, 8.1, -24.7
92, 8.1, -24.7
93, 8.1, -24.7
94, 8.1, -24.7
95, 8.1, -24.7
96, 8.1, -24.7
97, 8.1, -24.7
98, 8.1, -24.7
99, 8.1, -24.7
100, 8.1, -24.7
101, 8.1, -24.7
102, 8.1, -24.7
103, 8.1, -24.7
104, 8.0, -24.7
105, 8.0, -24.7
106, 8.0, -24.7
107, 8.0, -24.7
108, 8.0, -24.7
109, 8.0, -24.7
110, 8.0, -24.7
111, 8.0, -24.7
112, 8.0, -24.7
113, 8.0, -24.7
114, 8.0, -24.7
115, 8.0, -24.7
116, 8.0, -24.7
117, 8.0, -24.7
118, 8.0, -24.7
119, 8.0, -24.7
120, 8.0, -24.7
121, 8.0, -24.7
122, 8.0, -24.7
123, 8.0, -24.7
124, 8.0, -24.7
125, 8.0, -24.7
